[0.17453292519943295 0.8726646259971648],[0.7544065067354889 0.133022221559489 0.6427876096865394]
[0.17453292519943295 0.9599310885968813],[0.8067072841115988 0.14224425972292404 0.573576436351046]
[0.17453292519943295 1.0471975511965976],[0.8528685319524432 0.15038373318043527 0.5000000000000001]
[0.17453292519943295 1.1344640137963142],[0.8925389352890299 0.15737869562426265 0.42261826174069944]
[0.17453292519943295 1.2217304763960306],[0.9254165783983233 0.1631759111665348 0.3420201433256688]
[0.17453292519943295 1.3089969389957472],[0.9512512425641977 0.16773125949652062 0.25881904510252074]
[0.17453292519943295 1.3962634015954636],[0.9698463103929541 0.17101007166283433 0.17364817766693041]
[0.17453292519943295 1.4835298641951802],[0.9810602621904069 0.17298739392508944 0.08715574274765814]
[0.17453292519943295 1.5707963267948966],[0.984807753012208 0.17364817766693033 6.123233995736766e-17]
[0.17453292519943295 1.6580627893946132],[0.9810602621904069 0.17298739392508944 -0.08715574274765824]
[0.17453292519943295 1.7453292519943295],[0.9698463103929541 0.17101007166283433 -0.1736481776669303]
[0.17453292519943295 1.8325957145940461],[0.9512512425641977 0.16773125949652062 -0.25881904510252085]
[0.17453292519943295 1.9198621771937625],[0.9254165783983234 0.16317591116653482 -0.3420201433256687]
[0.17453292519943295 2.007128639793479],[0.89253893528903 0.15737869562426265 -0.42261826174069933]
[0.17453292519943295 2.0943951023931953],[0.8528685319524433 0.1503837331804353 -0.4999999999999998]
[0.17453292519943295 2.181661564992912],[0.8067072841115986 0.142244259722924 -0.5735764363510462]
[0.17453292519943295 2.2689280275926285],[0.7544065067354889 0.133022221559489 -0.6427876096865394]
[0.17453292519943295 2.356194490192345],[0.696364240320019 0.12278780396897285 -0.7071067811865475]
[0.17453292519943295 2.443460952792061],[0.6330222215594892 0.11161889704894967 -0.7660444431189779]
[0.17453292519943295 2.530727415391778],[0.5648625214636233 0.09960050292505118 -0.8191520442889919]
[0.17453292519943295 2.6179938779914944],[0.49240387650610395 0.08682408883346515 -0.8660254037844387]
[0.17453292519943295 2.705260340591211],[0.41619774072678345 0.07338689100003826 -0.9063077870366499]
[0.17453292519943295 2.792526803190927],[0.3368240888334653 0.059391174613884726 -0.9396926207859083]
[0.17453292519943295 2.8797932657906435],[0.25488700224417904 0.044943455527547825 -0.9659258262890682]
[0.17453292519943295 2.9670597283903604],[0.1710100716628343 0.030153689607045793 -0.984807753012208]
[0.17453292519943295 3.0543261909900767],[0.08583165117743131 0.015134435901338625 -0.9961946980917455]
[0.2617993877991494 0.0],[0.0 0.0 1.0]
[0.2617993877991494 0.08726646259971647],[0.08418598282936919 0.022557566113149834 0.9961946980917455]
[0.2617993877991494 0.17453292519943295],[0.16773125949652062 0.044943455527547777 0.984807753012208]
[0.2617993877991494 0.2617993877991494],[0.24999999999999997 0.06698729810778066 0.9659258262890683]
[0.2617993877991494 0.3490658503988659],[0.33036608954935215 0.08852132690137686 0.9396926207859084]
[0.2617993877991494 0.4363323129985824],[0.40821789367673483 0.109381654946615 0.9063077870366499]
[0.2617993877991494 0.5235987755982988],[0.4829629131445341 0.12940952255126034 0.8660254037844387]
[0.2617993877991494 0.6108652381980153],[0.5540322932223234 0.1484525055496845 0.8191520442889918]
[0.2617993877991494 0.6981317007977318],[0.6208851530148456 0.1663656753428019 0.766044443118978]
[0.2617993877991494 0.7853981633974483],[0.6830127018922194 0.18301270189221933 0.7071067811865476]
[0.2617993877991494 0.8726646259971648],[0.739942111693848 0.19826689127414615 0.6427876096865394]
[0.2617993877991494 0.9599310885968813],[0.7912401152362238 0.21201214989665462 0.573576436351046]
[0.2617993877991494 1.0471975511965976],[0.8365163037378078 0.22414386804201336 0.5000000000000001]
[0.2617993877991494 1.1344640137963142],[0.875426098065593 0.23456971600980447 0.42261826174069944]
[0.2617993877991494 1.2217304763960306],[0.9076733711903686 0.24321034680169393 0.3420201433256688]
[0.2617993877991494 1.3089969389957472],[0.9330127018922194 0.24999999999999997 0.25881904510252074]
[0.2617993877991494 1.3962634015954636],[0.9512512425641977 0.25488700224417876 0.17364817766693041]
[0.2617993877991494 1.4835298641951802],[0.9622501868990583 0.25783416049629954 0.08715574274765814]
[0.2617993877991494 1.5707963267948966],[0.9659258262890683 0.25881904510252074 6.123233995736766e-17]
[0.2617993877991494 1.6580627893946132],[0.9622501868990583 0.25783416049629954 -0.08715574274765824]
[0.2617993877991494 1.7453292519943295],[0.9512512425641977 0.25488700224417876 -0.1736481776669303]
[0.2617993877991494 1.8325957145940461],[0.9330127018922194 0.24999999999999997 -0.25881904510252085]
[0.2617993877991494 1.9198621771937625],[0.9076733711903687 0.24321034680169396 -0.3420201433256687]
[0.2617993877991494 2.007128639793479],[0.8754260980655931 0.2345697160098045 -0.42261826174069933]
[0.2617993877991494 2.0943951023931953],[0.8365163037378079 0.2241438680420134 -0.4999999999999998]
[0.2617993877991494 2.181661564992912],[0.7912401152362237 0.2120121498966546 -0.5735764363510462]
[0.2617993877991494 2.2689280275926285],[0.739942111693848 0.19826689127414615 -0.6427876096865394]
[0.2617993877991494 2.356194490192345],[0.6830127018922194 0.18301270189221933 -0.7071067811865475]
[0.2617993877991494 2.443460952792061],[0.6208851530148458 0.16636567534280194 -0.7660444431189779]
[0.2617993877991494 2.530727415391778],[0.5540322932223233 0.14845250554968448 -0.8191520442889919]
[0.2617993877991494 2.6179938779914944],[0.4829629131445341 0.12940952255126034 -0.8660254037844387]
[0.2617993877991494 2.705260340591211],[0.4082178936767349 0.10938165494661502 -0.9063077870366499]
[0.2617993877991494 2.792526803190927],[0.33036608954935226 0.0885213269013769 -0.9396926207859083]
[0.2617993877991494 2.8797932657906435],[0.2500000000000003 0.06698729810778074 -0.9659258262890682]
[0.2617993877991494 2.9670597283903604],[0.16773125949652057 0.04494345552754776 -0.984807753012208]
[0.2617993877991494 3.0543261909900767],[0.08418598282936922 0.02255756611314984 -0.9961946980917455]
[0.3490658503988659 0.0],[0.0 0.0 1.0]
[0.3490658503988659 0.08726646259971647],[0.08189960831908934 0.029809019626209157 0.9961946980917455]
[0.3490658503988659 0.17453292519943295],[0.16317591116653482 0.0593911746138847 0.984807753012208]
[0.3490658503988659 0.2617993877991494],[0.24321034680169396 0.08852132690137686 0.9659258262890683]
[0.3490658503988659 0.3490658503988659],[0.3213938048432697 0.11697777844051097 0.9396926207859084]
[0.3490658503988659 0.4363323129985824],[0.39713126196710286 0.144543958452599 0.9063077870366499]
[0.3490658503988659 0.5235987755982988],[0.46984631039295416 0.17101007166283433 0.8660254037844387]
[0.3490658503988659 0.6108652381980153],[0.5389855446957562 0.19617469496901108 0.8191520442889918]
[0.3490658503988659 0.6981317007977318],[0.6040227735550536 0.21984631039295416 0.766044443118978]
[0.3490658503988659 0.7853981633974483],[0.6644630243886748 0.24184476264797528 0.7071067811865476]
[0.3490658503988659 0.8726646259971648],[0.7198463103929542 0.2620026302293849 0.6427876096865394]
[0.3490658503988659 0.9599310885968813],[0.7697511313200572 0.2801664995932355 0.573576436351046]
[0.3490658503988659 1.0471975511965976],[0.8137976813493737 0.2961981327260238 0.5000000000000001]
[0.3490658503988659 1.1344640137963142],[0.8516507396391465 0.30997551921944466 0.42261826174069944]
[0.3490658503988659 1.2217304763960306],[0.883022221559489 0.3213938048432696 0.3420201433256688]
[0.3490658503988659 1.3089969389957472],[0.9076733711903687 0.33036608954935215 0.25881904510252074]
[0.3490658503988659 1.3962634015954636],[0.9254165783983234 0.33682408883346515 0.17364817766693041]
[0.3490658503988659 1.4835298641951802],[0.9361168066628592 0.34071865342161006 0.08715574274765814]
[0.3490658503988659 1.5707963267948966],[0.9396926207859084 0.3420201433256687 6.123233995736766e-17]
[0.3490658503988659 1.6580627893946132],[0.9361168066628592 0.34071865342161006 -0.08715574274765824]
[0.3490658503988659 1.7453292519943295],[0.9254165783983234 0.33682408883346515 -0.1736481776669303]
[0.3490658503988659 1.8325957145940461],[0.9076733711903687 0.33036608954935215 -0.25881904510252085]
[0.3490658503988659 1.9198621771937625],[0.8830222215594891 0.3213938048432697 -0.3420201433256687]
[0.3490658503988659 2.007128639793479],[0.8516507396391466 0.30997551921944466 -0.42261826174069933]
[0.3490658503988659 2.0943951023931953],[0.8137976813493738 0.29619813272602386 -0.4999999999999998]
[0.3490658503988659 2.181661564992912],[0.7697511313200571 0.2801664995932355 -0.5735764363510462]
[0.3490658503988659 2.2689280275926285],[0.7198463103929542 0.2620026302293849 -0.6427876096865394]
[0.3490658503988659 2.356194490192345],[0.6644630243886748 0.24184476264797528 -0.7071067811865475]
[0.3490658503988659 2.443460952792061],[0.6040227735550538 0.21984631039295424 -0.7660444431189779]
[0.3490658503988659 2.530727415391778],[0.5389855446957561 0.19617469496901102 -0.8191520442889919]
[0.3490658503988659 2.6179938779914944],[0.46984631039295416 0.17101007166283433 -0.8660254037844387]
[0.3490658503988659 2.705260340591211],[0.3971312619671029 0.14454395845259901 -0.9063077870366499]
[0.3490658503988659 2.792526803190927],[0.3213938048432698 0.11697777844051102 -0.9396926207859083]
[0.3490658503988659 2.8797932657906435],[0.2432103468016942 0.08852132690137696 -0.9659258262890682]
[0.3490658503988659 2.9670597283903604],[0.16317591116653477 0.05939117461388468 -0.984807753012208]
[0.3490658503988659 3.0543261909900767],[0.08189960831908936 0.029809019626209167 -0.9961946980917455]
[0.4363323129985824 0.0],[0.0 0.0 1.0]
[0.4363323129985824 0.08726646259971647],[0.07898992833716563 0.03683360850073487 0.9961946980917455]
[0.4363323129985824 0.17453292519943295],[0.15737869562426265 0.07338689100003824 0.984807753012208]
[0.4363323129985824 0.2617993877991494],[0.23456971600980447 0.109381654946615 0.9659258262890683]
[0.4363323129985824 0.3490658503988659],[0.30997551921944466 0.144543958452599 0.9396926207859084]
[0.4363323129985824 0.4363323129985824],[0.383022221559489 0.17860619515673035 0.9063077870366499]
[0.4363323129985824 0.5235987755982988],[0.4531538935183249 0.2113091308703497 0.8660254037844387]
[0.4363323129985824 0.6108652381980153],[0.5198367907256845 0.242403876506104 0.8191520442889918]
[0.4363323129985824 0.6981317007977318],[0.5825634160695853 0.2716537822741844 0.766044443118978]
[0.4363323129985824 0.7853981633974483],[0.6408563820557885 0.29883623873011983 0.7071067811865476]
[0.4363323129985824 0.8726646259971648],[0.6942720440148838 0.3237443709670646 0.6427876096865394]
[0.4363323129985824 0.9599310885968813],[0.7424038765061041 0.34618861305875415 0.573576436351046]
[0.4363323129985824 1.0471975511965976],[0.7848855672213958 0.3659981507706668 0.5000000000000001]
[0.4363323129985824 1.1344640137963142],[0.8213938048432696 0.383022221559489 0.42261826174069944]
[0.4363323129985824 1.2217304763960306],[0.8516507396391464 0.3971312619671028 0.3420201433256688]
[0.4363323129985824 1.3089969389957472],[0.875426098065593 0.40821789367673483 0.25881904510252074]
[0.4363323129985824 1.3962634015954636],[0.8925389352890299 0.4161977407267834 0.17364817766693041]
[0.4363323129985824 1.4835298641951802],[0.9028590122851735 0.4210100716628344 0.08715574274765814]
[0.4363323129985824 1.5707963267948966],[0.9063077870366499 0.42261826174069944 6.123233995736766e-17]
[0.4363323129985824 1.6580627893946132],[0.9028590122851735 0.4210100716628344 -0.08715574274765824]
[0.4363323129985824 1.7453292519943295],[0.8925389352890299 0.4161977407267834 -0.1736481776669303]
[0.4363323129985824 1.8325957145940461],[0.875426098065593 0.40821789367673483 -0.25881904510252085]
[0.4363323129985824 1.9198621771937625],[0.8516507396391465 0.39713126196710286 -0.3420201433256687]
[0.4363323129985824 2.007128639793479],[0.8213938048432697 0.38302222155948906 -0.42261826174069933]
[0.4363323129985824 2.0943951023931953],[0.7848855672213958 0.36599815077066683 -0.4999999999999998]
[0.4363323129985824 2.181661564992912],[0.742403876506104 0.3461886130587541 -0.5735764363510462]
[0.4363323129985824 2.2689280275926285],[0.6942720440148838 0.3237443709670646 -0.6427876096865394]
[0.4363323129985824 2.356194490192345],[0.6408563820557885 0.29883623873011983 -0.7071067811865475]
[0.4363323129985824 2.443460952792061],[0.5825634160695855 0.27165378227418446 -0.7660444431189779]
[0.4363323129985824 2.530727415391778],[0.5198367907256843 0.24240387650610395 -0.8191520442889919]
[0.4363323129985824 2.6179938779914944],[0.4531538935183249 0.2113091308703497 -0.8660254037844387]
[0.4363323129985824 2.705260340591211],[0.38302222155948906 0.17860619515673037 -0.9063077870366499]
[0.4363323129985824 2.792526803190927],[0.3099755192194448 0.14454395845259907 -0.9396926207859083]
[0.4363323129985824 2.8797932657906435],[0.23456971600980472 0.10938165494661511 -0.9659258262890682]
[0.4363323129985824 2.9670597283903604],[0.1573786956242626 0.07338689100003822 -0.984807753012208]
[0.4363323129985824 3.0543261909900767],[0.07898992833716564 0.03683360850073488 -0.9961946980917455]
[0.5235987755982988 0.0],[0.0 0.0 1.0]
[0.5235987755982988 0.08726646259971647],[0.07547908730517333 0.043577871373829076 0.9961946980917455]
[0.5235987755982988 0.17453292519943295],[0.1503837331804353 0.08682408883346515 0.984807753012208]
[0.5235987755982988 0.2617993877991494],[0.2241438680420134 0.12940952255126034 0.9659258262890683]
[0.5235987755982988 0.3490658503988659],[0.29619813272602386 0.17101007166283433 0.9396926207859084]
[0.5235987755982988 0.4363323129985824],[0.36599815077066683 0.2113091308703497 0.9063077870366499]
[0.5235987755982988 0.5235987755982988],[0.4330127018922193 0.24999999999999994 0.8660254037844387]
[0.5235987755982988 0.6108652381980153],[0.49673176489215404 0.28678821817552297 0.8191520442889918]
[0.5235987755982988 0.6981317007977318],[0.5566703992264194 0.32139380484326957 0.766044443118978]
[0.5235987755982988 0.7853981633974483],[0.6123724356957946 0.35355339059327373 0.7071067811865476]
[0.5235987755982988 0.8726646259971648],[0.6634139481689384 0.38302222155948895 0.6427876096865394]
[0.5235987755982988 0.9599310885968813],[0.7094064799162225 0.40957602214449584 0.573576436351046]
[0.5235987755982988 1.0471975511965976],[0.75 0.43301270189221924 0.5000000000000001]
[0.5235987755982988 1.1344640137963142],[0.7848855672213958 0.4531538935183249 0.42261826174069944]
[0.5235987755982988 1.2217304763960306],[0.8137976813493737 0.4698463103929541 0.3420201433256688]
[0.5235987755982988 1.3089969389957472],[0.8365163037378079 0.4829629131445341 0.25881904510252074]
[0.5235987755982988 1.3962634015954636],[0.8528685319524433 0.49240387650610395 0.17364817766693041]
[0.5235987755982988 1.4835298641951802],[0.862729915662821 0.4980973490458727 0.08715574274765814]
[0.5235987755982988 1.5707963267948966],[0.8660254037844387 0.49999999999999994 6.123233995736766e-17]
[0.5235987755982988 1.6580627893946132],[0.862729915662821 0.4980973490458727 -0.08715574274765824]
[0.5235987755982988 1.7453292519943295],[0.8528685319524433 0.49240387650610395 -0.1736481776669303]
[0.5235987755982988 1.8325957145940461],[0.8365163037378079 0.4829629131445341 -0.25881904510252085]
[0.5235987755982988 1.9198621771937625],[0.8137976813493738 0.46984631039295416 -0.3420201433256687]
[0.5235987755982988 2.007128639793479],[0.7848855672213959 0.45315389351832497 -0.42261826174069933]
[0.5235987755982988 2.0943951023931953],[0.7500000000000001 0.4330127018922193 -0.4999999999999998]
[0.5235987755982988 2.181661564992912],[0.7094064799162224 0.4095760221444958 -0.5735764363510462]
[0.5235987755982988 2.2689280275926285],[0.6634139481689384 0.38302222155948895 -0.6427876096865394]
[0.5235987755982988 2.356194490192345],[0.6123724356957946 0.35355339059327373 -0.7071067811865475]
[0.5235987755982988 2.443460952792061],[0.5566703992264196 0.3213938048432697 -0.7660444431189779]
[0.5235987755982988 2.530727415391778],[0.496731764892154 0.2867882181755229 -0.8191520442889919]
[0.5235987755982988 2.6179938779914944],[0.4330127018922193 0.24999999999999994 -0.8660254037844387]
[0.5235987755982988 2.705260340591211],[0.3659981507706669 0.21130913087034972 -0.9063077870366499]
[0.5235987755982988 2.792526803190927],[0.29619813272602397 0.1710100716628344 -0.9396926207859083]
[0.5235987755982988 2.8797932657906435],[0.2241438680420136 0.12940952255126048 -0.9659258262890682]
[0.5235987755982988 2.9670597283903604],[0.15038373318043524 0.08682408883346512 -0.984807753012208]
[0.5235987755982988 3.0543261909900767],[0.07547908730517336 0.04357787137382909 -0.9961946980917455]
[0.6108652381980153 0.0],[0.0 0.0 1.0]
[0.6108652381980153 0.08726646259971647],[0.07139380484326965 0.0499904803327303 0.9961946980917455]
[0.6108652381980153 0.17453292519943295],[0.14224425972292404 0.0996005029250512 0.984807753012208]
[0.6108652381980153 0.2617993877991494],[0.21201214989665462 0.1484525055496845 0.9659258262890683]
[0.6108652381980153 0.3490658503988659],[0.2801664995932355 0.19617469496901108 0.9396926207859084]
[0.6108652381980153 0.4363323129985824],[0.34618861305875415 0.242403876506104 0.9063077870366499]
[0.6108652381980153 0.5235987755982988],[0.40957602214449584 0.28678821817552297 0.8660254037844387]
[0.6108652381980153 0.6108652381980153],[0.46984631039295416 0.32898992833716556 0.8191520442889918]
[0.6108652381980153 0.6981317007977318],[0.5265407845183632 0.3686878264946123 0.766044443118978]
[0.6108652381980153 0.7853981633974483],[0.5792279653395692 0.40557978767263886 0.7071067811865476]
[0.6108652381980153 0.8726646259971648],[0.6275068715971331 0.43938504177070503 0.6427876096865394]
[0.6108652381980153 0.9599310885968813],[0.6710100716628343 0.46984631039295416 0.573576436351046]
[0.6108652381980153 1.0471975511965976],[0.7094064799162224 0.496731764892154 0.5000000000000001]
[0.6108652381980153 1.1344640137963142],[0.7424038765061041 0.5198367907256845 0.42261826174069944]
[0.6108652381980153 1.2217304763960306],[0.7697511313200571 0.5389855446957562 0.3420201433256688]
[0.6108652381980153 1.3089969389957472],[0.7912401152362238 0.5540322932223234 0.25881904510252074]
[0.6108652381980153 1.3962634015954636],[0.8067072841115988 0.5648625214636234 0.17364817766693041]
[0.6108652381980153 1.4835298641951802],[0.8160349234517084 0.5713938048432696 0.08715574274765814]
[0.6108652381980153 1.5707963267948966],[0.8191520442889918 0.573576436351046 6.123233995736766e-17]
[0.6108652381980153 1.6580627893946132],[0.8160349234517084 0.5713938048432696 -0.08715574274765824]
[0.6108652381980153 1.7453292519943295],[0.8067072841115988 0.5648625214636234 -0.1736481776669303]
[0.6108652381980153 1.8325957145940461],[0.7912401152362238 0.5540322932223234 -0.25881904510252085]
[0.6108652381980153 1.9198621771937625],[0.7697511313200572 0.5389855446957562 -0.3420201433256687]
[0.6108652381980153 2.007128639793479],[0.7424038765061041 0.5198367907256845 -0.42261826174069933]
[0.6108652381980153 2.0943951023931953],[0.7094064799162225 0.49673176489215404 -0.4999999999999998]
[0.6108652381980153 2.181661564992912],[0.6710100716628343 0.4698463103929541 -0.5735764363510462]
[0.6108652381980153 2.2689280275926285],[0.6275068715971331 0.43938504177070503 -0.6427876096865394]
[0.6108652381980153 2.356194490192345],[0.5792279653395692 0.40557978767263886 -0.7071067811865475]
[0.6108652381980153 2.443460952792061],[0.5265407845183634 0.36868782649461246 -0.7660444431189779]
[0.6108652381980153 2.530727415391778],[0.46984631039295405 0.3289899283371655 -0.8191520442889919]
[0.6108652381980153 2.6179938779914944],[0.40957602214449584 0.28678821817552297 -0.8660254037844387]
[0.6108652381980153 2.705260340591211],[0.3461886130587542 0.24240387650610404 -0.9063077870366499]
[0.6108652381980153 2.792526803190927],[0.28016649959323564 0.19617469496901116 -0.9396926207859083]
[0.6108652381980153 2.8797932657906435],[0.21201214989665487 0.14845250554968467 -0.9659258262890682]
[0.6108652381980153 2.9670597283903604],[0.14224425972292398 0.09960050292505117 -0.984807753012208]
[0.6108652381980153 3.0543261909900767],[0.07139380484326968 0.04999048033273031 -0.9961946980917455]
[0.6981317007977318 0.0],[0.0 0.0 1.0]
[0.6981317007977318 0.08726646259971647],[0.0667651724177507 0.05602263155122212 0.9961946980917455]
[0.6981317007977318 0.17453292519943295],[0.133022221559489 0.11161889704894963 0.984807753012208]
[0.6981317007977318 0.2617993877991494],[0.19826689127414615 0.1663656753428019 0.9659258262890683]
[0.6981317007977318 0.3490658503988659],[0.2620026302293849 0.21984631039295416 0.9396926207859084]
[0.6981317007977318 0.4363323129985824],[0.3237443709670646 0.2716537822741844 0.9063077870366499]
[0.6981317007977318 0.5235987755982988],[0.38302222155948895 0.32139380484326957 0.8660254037844387]
[0.6981317007977318 0.6108652381980153],[0.43938504177070503 0.3686878264946123 0.8191520442889918]
[0.6981317007977318 0.6981317007977318],[0.49240387650610395 0.41317591116653474 0.766044443118978]
[0.6981317007977318 0.7853981633974483],[0.5416752204197018 0.45451947767204365 0.7071067811865476]
[0.6981317007977318 0.8726646259971648],[0.5868240888334652 0.49240387650610395 0.6427876096865394]
[0.6981317007977318 0.9599310885968813],[0.6275068715971331 0.5265407845183632 0.573576436351046]
[0.6981317007977318 1.0471975511965976],[0.6634139481689384 0.5566703992264193 0.5000000000000001]
[0.6981317007977318 1.1344640137963142],[0.6942720440148838 0.5825634160695853 0.42261826174069944]
